V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;GASTOS;GASTOSNOP;GASTOPNOP
1661806;466;466-469;14;2013;0;4545290;1368954;0;4900;23900;280189;309485;475271;8472;1738;7913;1092;152346;0;23710;0;0;79938;649845;289147;11428083;3176336;16;0;0;16;0;0;16;0;0;0;0;4;12;0;0;0;0;4;12;0;112125;0;150089,92;0;649845;799934,92;6266850;4718275;6882793;5492562,5;6882793;6882793;8446425;264571;9672018
993915;466;466-469;14;2000;0;1662634;375244,5;0;0;23402;0;71369;10113;0;3000;2796;1700;179038;0;0;0;5367;51836,5;100702;53847;11395926,77;1287389,5;3;0;3;0;0;0;3;0;0;2;1;0;0;0;0;0;0;2;1;100702;24893;125595;26038,64;0;0;151633,64;646620;527682;9738556;587151;9738556;9738556;10195081;2104129;12528880
1661861;466;466-469;14;2014;0;2355144;321175,5;0;4438;24040;0;95628;15070;4592;19867;14627;10063;17763;4707;65035;0;0;45345,5;680342;250245;11337907,76;2033968,5;29;0;29;0;0;1;30;0;0;13;16;0;0;0;0;1;0;14;16;671585;134811;806396;97232,32;0;0;903628,32;2916261;2465450;8977497;2690855,5;8977497;8977497;9448115;54098;10513769
1659429;466;466-469;14;1994;0;4036186;372455;0;2316;33196;0;7539;36256;1705;25464;23746;3109;80945;0;39037;2299;450;116393;1016400;419566;11301831,76;3663731;26;0;26;0;0;1;27;0;0;18;8;0;0;0;0;1;0;19;8;1009005;226512;1235517;163044,72;0;0;1398561,72;1854574;1805239;7260379;1829906,5;7260379;7260379;7925260;97480;9667116
1661860;466;466-469;14;2013;0;1951239;445078;217;0;209283;0;23152;0;0;4700;8895;1829;147133;0;45739;0;0;4130;279636;105858;11292612,75;1506161;17;0;1;16;0;1;18;0;0;0;1;7;9;0;0;1;0;8;10;44035;56722;53679;42589,04;0;233650;329918,04;90201;1969628;9346637;1029914,5;9346637;9346637;9862594;12866;10274779
1890201;466;466-469;14;2006;0;2685813;423725,5;0;0;41447;0;210035;56419;10601;9625;19744;3291;140;0;16800;0;0;55623,5;480732;208803;11272491,75;2262087,5;34;0;34;0;0;0;34;0;0;8;26;0;0;0;0;0;0;8;26;480732;113164;593896;84785,08;0;0;678681,08;2058009;2455307;8591942;2256658;8591942;8591942;9125169;262777;10088968
1661533;466;466-469;14;1990;0;3382435;543175,5;0;0;128677;0;90736;43281;5268;9439;8638;8082;147911;6538;55285;0;0;39320,5;897463;388800;11269769,75;2839259,5;19;0;19;0;0;0;19;0;0;12;7;0;0;0;0;0;0;12;7;897463;175804;1073267;183195,6;0;0;1256462,6;2566954;3484677;7882068;3025815,5;7882068;7882068;8615813;76181;10210318
1227594;466;466-469;14;1994;0;2677801;245476;502;0;74449;9221;62383;3327;893;7909;9414;2061;14946;0;21630;0;0;38741;263503;144754;11196269;2432325;13;0;13;0;0;0;13;0;0;5;8;0;0;0;0;0;0;5;8;263503;88465;351968;50205,16;0;0;402173,16;1072633;62852;8518468;567742,5;8518468;8518468;9003542;88091;9524022
1227512;466;466-469;14;1984;0;2307743;994444,5;1051;0;145208;29758;7558;8446;8709;12077;73907;5129;264628;48768;45580;0;51511;68759,5;482123;176481;11133348,73;1313298,5;11;0;11;0;6;0;17;0;0;5;6;0;0;1;5;0;0;6;11;482123;106313;588436;56415,52;223355;0;644851,52;947090;946305;8830869;946697,5;8830869;8830869;9881276;910092;11680522
994377;466;466-469;14;2007;0;4173621;1948096,5;0;0;231186;43443;739792;32539;4487;42058;44495;1185;179074;83862;83386;0;260441;202148,5;834702;314330;11125225,73;2225524,5;32;0;32;0;0;1;33;0;0;10;22;0;0;0;0;0;1;10;23;832614;162677;995291;133883,08;0;0;1129174,08;4347454;2801990;6946338;3574722;6946338;6946338;9163306;213961;10778526
1218594;466;466-469;14;1984;0;2636616;372258,5;0;4569;88053;0;129499;11059;5181;10459;26096;2141;60498;0;12145;0;0;22558,5;574258;197777;11042495,72;2264357,5;12;0;12;0;0;0;12;0;0;2;10;0;0;0;0;0;0;2;10;574258;102565;676823;79105,84;0;0;755928,84;2901748;2822444;8400613;2862096;8400613;8400613;9006167;31414;9823002
1009754;466;466-469;14;2005;0;1513926;363251,5;0;0;74818;0;127082;9542;3072;14314;16057;1439;49909;838;22700;0;0;43480,5;500889;181802;11038434,72;1150674,5;20;0;20;0;0;1;21;0;0;7;13;0;0;0;0;1;0;8;13;491783;93519;585302;77176,52;0;0;662478,52;1663081;1870183;9529772;1766632;9529772;9529772;10010112;94425;10925169
1890857;466;466-469;14;1990;0;2674966;784871;0;13391;127065;0;144590;66831;8076;8799;23121;9507;49768;10962;150666;0;0;172095;1049338;482683;10906990,69;1890095;33;0;33;0;0;1;34;0;0;7;26;0;0;0;0;1;0;8;26;1041131;305572;1346703;155978,28;0;0;1502681,28;1410920;1081545;8237288;1246232,5;8237288;8237288;9326230;257382;11161430
1888352;466;466-469;14;1981;0;3444079;663191;0;0;45000;27884;319800;25947;11129;27138;4470;13398;34751;0;24452;0;0;129222;584474;256677;10905665,69;2780888;13;2;13;0;0;1;16;0;2;5;8;0;0;0;0;1;0;6;10;577804;142223;720027;101146,72;0;0;821173,72;8106401;8384714;7456320;8245557,5;7456320;7456320;8367100;829451;10143986
1769408;466;466-469;14;2016;0;2887882;819412;0;11743;23052;0;118990;40170;1352;7933;10833;329;417884;0;115097;0;0;72029;743024;262053;10829613,68;2068470;14;0;14;0;0;0;14;0;0;14;0;0;0;0;0;0;0;14;0;743024;132631;875655;113064,96;0;0;988719,96;4477379;5113228;7946995;4795303,5;7946995;7946995;8893778;725694;10641797
992980;466;466-469;14;2011;0;2497165;1191429;0;0;31813;0;240080;73551;140;1;4554;1;4452;0;832443;0;0;4394;320469;133386;10812694,68;1305736;14;0;14;0;0;0;14;0;0;4;10;0;0;0;0;0;0;4;10;320469;71607;392076;54362,36;0;0;446438,36;2447648;702267;8310263;1574957,5;8310263;8310263;9608761;13748;10112550
1227428;466;466-469;14;1999;0;5937360;488294,5;0;0;194986;0;119861;16224;0;8363;5343;4237;1350;0;99456;0;0;38474,5;899058;256910;10788919,68;5449065,5;9;0;9;0;0;0;9;0;0;6;3;0;0;0;0;0;0;6;3;899058;181314;1080372;65333,44;0;0;1145705,44;2602242;4341608;4856823;3471925;4856823;4856823;5603927;1185345;7969941
995634;466;466-469;14;2011;0;1350658;394636;228;1331;32160;0;159336;818;10739;4145;13857;3691;85353;11228;4430;0;0;67320;458583;185653;10782894;956022;15;0;15;0;0;0;15;0;0;6;9;0;0;0;0;0;0;6;9;458583;104160;562743;70847,4;0;0;633590,4;3713857;2217330;9432236;2965593,5;9432236;9432236;9955575;107289;10750363
1008989;466;466-469;14;1996;0;1793916;552292,5;777;0;297366;0;21889;19212;10030;29707;18795;7918;42082;11516;52155;0;0;40845,5;261569;100002;10766614;1241623,5;15;0;15;0;0;0;15;0;0;5;10;0;0;0;0;0;0;5;10;261569;46953;308522;47006,04;0;0;355528,04;396926;498441;8972698;447683,5;8972698;8972698;9770124;127234;10313323
1768450;466;466-469;14;1999;0;2414985;428495;0;2647;104235;0;0;14218;9023;26907;21929;2111;7488;42993;114134;0;0;82810;503730;196897;10733519;1986490;23;0;23;0;0;1;24;0;0;10;13;0;0;0;0;1;0;11;13;489592;118420;608012;66959,48;0;0;674971,48;1085790;1894173;8318534;1489981,5;8318534;8318534;8893194;476470;10362403
1229869;466;466-469;14;2001;0;7539002;2438896,5;0;0;108262;0;1;7293;0;510606;2392;3542;1528387;0;165354;0;0;113059,5;976376;355186;10714016;5100105,5;45;1;45;0;0;1;47;0;1;29;16;0;0;0;0;1;0;30;17;969465;175456;1144921;159188,08;0;0;1304109,08;104358;273325;3175014;188841,5;3175014;3175014;6236799;253590;7855335
1229357;466;466-469;14;2012;0;2296519;335290,5;0;0;127114;0;45139;78872;0;979;35264;1184;0;0;45699;0;0;1039,5;1558983;562841;10682202;1961228,5;24;0;24;0;0;1;25;0;0;11;13;0;0;0;0;1;0;12;13;1552023;191225;1743248;333887,68;0;0;2077135,68;360570;360570;8385683;360570;8385683;8385683;8722013;100765;10988954
992493;466;466-469;14;1999;0;2484368;912825,5;0;0;114831;0;0;44431;2194;8348;4763;1901;5956;0;42603;0;300238;19085,5;92967;40822;10670520,66;1571542,5;2;0;2;0;12;0;14;0;0;1;1;0;0;3;9;0;0;4;10;92967;19477;112444;19262,36;368475;0;131706,36;610508;992665;8180886;801586,5;8180886;8180886;8928050;508799;9940906
995363;466;466-469;14;1991;0;2989064;301104;0;0;16874;0;0;5810;2071;6991;5995;1174;134380;744;16862;0;24235;85968;180535;75703;10630186,65;2687960;12;0;1;11;0;0;12;0;0;0;1;4;7;0;0;0;0;4;8;27240;39416;33187;32243,24;0;153295;218725,24;1910715;401613;7635856;1156164;7635856;7635856;8158408;165428;8603000
991756;466;466-469;14;1991;0;2941443;651141,5;0;52107;45920;0;108700;1428;58731;9553;21770;5853;0;92303;50080;0;0;204696,5;554119;224700;10623159,65;2290301,5;19;0;19;0;0;1;20;0;0;11;8;0;0;0;0;1;0;12;8;546755;132424;679179;79252,08;0;0;758431,08;3788085;3150874;7686980;3469479,5;7686980;7686980;8572380;44798;9871204
1769259;466;466-469;14;2015;0;1656612;289396;181;0;65110;27500;11440;25631;2449;22580;3550;4095;8463;0;81537;0;0;36860;284840;123502;10603570;1367216;18;0;18;0;0;1;19;0;0;3;15;0;0;0;0;0;1;3;16;276140;67184;343324;50196,08;0;0;393520,08;4172888;4466016;8946958;4319452;8946958;8946958;9340468;486260;10269998
992833;466;466-469;14;2011;0;1378629;709614,5;0;59211;0;0;225512;10253;1626;29646;1892;3350;850;0;136657;0;0;240617,5;357005;155318;10544407;669014,5;26;1;26;0;0;0;27;1;0;5;21;0;0;0;0;0;0;6;21;357005;85519;442524;61318,92;0;0;503842,92;1487768;1682918;9165778;1585343;9165778;9165778;10238666;254417;11054605
1010229;466;466-469;14;2008;0;2334144;635229;0;0;91219;0;117984;56682;0;26939;15406;3961;24535;30919;160140;0;0;83697;662880;275451;10518863,63;1698915;31;0;31;0;7;1;39;0;0;15;16;0;0;2;5;1;0;18;21;658796;142686;801482;117194,76;23747;0;918676,76;961924;1053038;8189983;1007481;8189983;8189983;9013152;120719;10189947
1229618;466;466-469;14;2005;0;1947023;720487,5;79;5918;379794;0;78991;6376;2960;5626;12577;2748;133348;1380;4531;0;0;86159,5;303669;134130;10411568,62;1226535,5;13;0;13;0;0;0;13;0;0;3;10;0;0;0;0;0;0;3;10;303669;81683;385352;45346,2;0;0;430698,2;270703;170465;8459279;220584;8459279;8459279;9442535;210808;10114457
1659230;466;466-469;14;1992;0;4105230;921949;0;1025;90225;0;299126;67797;8061;28441;37484;2200;104862;73312;39074;0;0;170342;747083;306475;10376107,61;3183281;27;0;27;0;0;1;28;0;0;16;11;0;0;0;0;0;1;16;12;732274;170653;902927;119263,36;0;0;1022190,36;2347377;3414468;6276141;2880922,5;6276141;6276141;7508395;282988;9415102
1009064;466;466-469;14;1989;0;3510488;795615;0;0;58154;0;174339;109629;0;66681;30122;18054;87725;4840;107044;0;0;139027;631758;218796;10319486,6;2714873;36;1;36;0;0;1;38;1;0;15;21;0;0;0;0;1;0;17;21;618198;111657;729855;93291,32;0;0;823146,32;3551240;3347320;6803732;3449280;6803732;6803732;7840512;425202;9169365
992400;466;466-469;14;2004;0;1311169;134966;41;0;17859;0;0;6014;3372;10315;2602;5077;25358;48715;6067;0;0;9546;248429;94830;10305513,6;1176203;10;0;10;0;0;0;10;0;0;4;6;0;0;0;0;0;0;4;6;248429;48252;296681;40748,96;0;0;337429,96;5784732;4537431;8999608;5161081,5;8999608;8999608;9266926;357560;9973619
1229237;466;466-469;14;2020;0;1001718;309464,5;0;570;42619;0;12000;1942;2021;7425;6120;1752;196709;2540;5195;0;0;30571,5;144843;64898;10263877;692253,5;9;1;0;9;0;0;10;1;0;0;0;1;8;0;0;0;0;2;8;0;32966;0;28687,92;0;144843;173530,92;3419121;3620622;9262159;3519871,5;9262159;9262159;9631192;29405;9891303
1889024;466;466-469;14;1997;0;2525202;656668,5;0;20001;80387;20601;105591;19785;5573;7406;15012;1494;214470;15964;7915;0;0;142469,5;608799;265891;10235267,59;1868533,5;33;0;33;0;0;1;34;0;0;15;18;0;0;0;0;1;0;16;18;599770;151195;750965;99901,36;0;0;850866,36;1528960;1827442;7704799;1678201;7704799;7704799;8651749;365341;10144291
1890979;466;466-469;14;1986;0;3944437;1219131;1;4480;390085;53693;517622;58166;0;8197;16925;1;46156;38571;45361;0;0;39873;909752;318581;10221907,59;2725306;17;0;17;0;0;1;18;0;0;5;12;0;0;0;0;1;0;6;12;895832;186657;1082489;112342,48;0;0;1194831,48;5397941;5073150;6282734;5235545,5;6282734;6282734;7596156;1262834;10102560
1768520;466;466-469;14;1988;0;2166343;279302,5;0;0;49069;0;0;26682;87613;2805;13923;1930;5523;2778;28768;0;0;60211,5;730433;309966;10195148;1887040,5;36;0;36;0;0;1;37;0;0;13;23;0;0;0;0;1;0;14;23;721105;185477;906582;107584,84;0;0;1014166,84;2767158;8028805;8028805;5397981,5;8028805;8028805;8431641;435441;10008240
1891398;466;466-469;14;2015;0;1628247;841695,5;0;18067;63998;0;112145;40696;0;12489;10412;4632;460608;1243;86812;0;0;30593,5;276693;119596;10167801;786551,5;10;0;10;0;0;1;11;0;0;3;7;0;0;0;0;1;0;4;7;271183;70296;341479;43091,84;0;0;384570,84;1804415;806126;8539554;1305270,5;8539554;8539554;9526608;204859;10146200
988747;466;466-469;14;2007;0;2443448;443114;0;1090;54533;0;262954;705;4755;18800;3659;300;63752;0;32566;0;0;0;920007;339551;10114588;2000334;32;0;32;0;0;2;34;0;0;12;20;0;0;0;0;0;2;12;22;890343;170921;1061264;146939,52;0;0;1208203,52;7956987;3109172;7671140;5533079,5;7671140;7671140;8179519;0;9481872
1769154;466;466-469;14;2011;0;1477491;387902,5;0;4529;34200;0;184080;25392;5326;5984;7277;695;45138;0;31620;0;0;43661,5;399033;157912;10088390;1089588,5;19;0;19;0;0;1;20;0;0;1;18;0;0;0;0;1;0;2;18;392943;69159;462102;77428,12;0;0;539530,12;984958;837487;8610899;911222,5;8610899;8610899;9095936;267004;9960861
1768890;466;466-469;14;1983;0;2106555;1248753,5;0;31657;440367;0;441986;25802;6047;38074;14033;7923;25781;16804;167037;0;0;33242,5;529381;202177;10071586;857801,5;27;4;27;0;0;1;32;2;2;17;10;0;0;0;0;1;0;20;12;520952;118572;639524;71873,56;0;0;711397,56;3012632;2995773;7965031;3004202,5;7965031;7965031;9302614;110473;10192492
1658998;466;466-469;14;1991;0;3050860;591429;0;0;117482;59891;87262;27524;7084;43599;21500;1994;67820;2105;81379;0;0;73789;938523;350413;10002396,55;2459431;37;0;37;0;0;2;39;0;0;21;16;0;0;0;0;1;1;22;17;916643;168248;1084891;160696,28;0;0;1245587,28;3451272;3560020;6946270;3505646;6946270;6946270;7766825;198222;9345662
1659112;466;466-469;14;1976;0;1780241;1009673,5;0;16484;436542;3304;245468;6406;9726;16758;3553;4294;5504;0;7684;0;0;67602,5;463412;210150;9999437;770567,5;18;0;18;0;7;1;26;0;0;7;11;0;0;1;6;1;0;9;17;452855;116248;569103;83258,08;186348;0;652361,08;1553772;1193155;8219196;1373463,5;8219196;8219196;9244096;27868;10163519
1891986;466;466-469;14;2005;0;2785805;1047432,5;287;42701;30227;0;0;549981;11060;8457;8098;1013;52599;0;192246;0;0;150763,5;228365;100896;9995586,553;1738372,5;10;0;10;0;0;0;10;0;0;5;5;0;0;0;0;0;0;5;5;228365;57896;286261;37565,2;0;0;323826,2;196785;143756;7204515;170270,5;7204515;7204515;8576810;133467;9051105
1222131;466;466-469;14;1995;0;2662695;417061;0;1655;18195;520;120111;11916;821;9616;16862;1987;133939;38219;1964;0;0;61256;674956;346038;9988287,552;2245634;12;0;12;0;0;0;12;0;0;7;5;0;0;0;0;0;0;7;5;674956;199352;874308;119058,4;0;0;993366,4;2532019;1558568;7330856;2045293,5;7330856;7330856;7970349;296163;9368710
1661334;466;466-469;14;1977;0;2061754;818248;0;6850;91563;7878;145600;19428;12238;59510;3239;21902;303293;35893;76910;0;0;33944;778036;356522;9899279;1243506;24;3;24;0;0;1;28;2;1;7;17;0;0;0;0;1;0;10;18;770976;186924;957900;143693,52;0;0;1101593,52;1847212;1385409;7837525;1616310,5;7837525;7837525;8763269;19000;10004542
1229578;466;466-469;14;2002;0;4600744;335378,5;0;24842;28269;0;144000;36472;10682;6544;827;3263;62358;0;15410;0;0;2711,5;430251;167097;9892900,537;4265365,5;11;0;11;0;0;0;11;0;0;5;6;0;0;0;0;0;0;5;6;430251;80457;510708;68799,52;0;0;579507,52;4509847;3956092;5286890;4232969,5;5286890;5286890;5671707;35665;6313105
990489;466;466-469;14;2004;0;2473793;860696,5;0;3506;42454;0;383459;16066;4671;30102;11484;9191;150342;21968;132663;0;3078;51712,5;762517;325121;9887827;1613096,5;39;0;9;30;0;1;40;0;0;4;5;13;17;0;0;0;1;17;23;315085;182211;389762;125567,92;0;429307;944636,92;1878545;2045787;7414034;1962166;7414034;7414034;8364134;181795;9867489
987679;466;466-469;14;2002;0;1333047;252639,5;0;0;29236;0;117722;0;2329;7057;5970;1967;0;722;47868;0;0;39768,5;475448;170985;9886131,536;1080407,5;18;0;18;0;0;1;19;0;0;5;13;0;0;0;0;1;0;6;13;471630;105113;576743;55318,8;0;0;632061,8;2002135;1820474;8558348;1911304,5;8558348;8558348;8895775;205161;9773770
1659587;466;466-469;14;1992;0;2876133;817281;0;0;228895;0;141381;54929;5527;16601;4595;617;188777;218;52837;0;0;122904;828688;361106;9861629;2058852;24;0;24;0;0;1;25;0;0;11;13;0;0;0;0;1;0;12;13;821051;195382;1016433;146493,6;0;0;1162926,6;995648;1158838;6985496;1077243;6985496;6985496;8060374;113965;9492179
1568889;466;466-469;14;1992;0;2080782;384125;0;10121;5040;0;0;20243;1770;39373;11750;7482;3770;1200;128015;0;0;16342;485987;217616;9814135;1696657;18;0;0;18;5;1;24;0;0;0;0;7;11;1;4;0;1;8;16;0;115223;0;91163,88;139019;481337;572500,88;876103;822867;7733353;849485;7733353;7733353;8096084;23405;9025717
1659329;466;466-469;14;1993;0;2336492;464436;0;0;3570;0;91445;12816;106;1646;16792;2526;19644;266824;16378;0;0;32689;734298;302152;9711074,509;1872056;31;0;31;0;0;0;31;0;0;10;21;0;0;0;0;0;0;10;21;734298;175840;910138;108994,56;0;0;1019132,56;1840494;2404818;7379846;2122656;7379846;7379846;8072060;290173;9425310
1661370;466;466-469;14;1947;0;3555579;1037669,5;0;8362;109918;0;51198;0;119994;49441;102156;7272;315134;2815;82718;0;0;117512,5;3077271;1555009;9684096;2517909,5;56;0;56;0;3;2;61;0;0;22;34;0;0;2;1;2;0;26;35;3059987;868634;3928621;582881,4;71149;0;4511502,4;2823810;1550082;6128517;2186946;6128517;6128517;7414975;3590822;15764355
1658813;466;466-469;14;1983;0;1475990;852694;0;1113;176086;0;180195;28531;9373;7177;12889;1025;303027;32697;11387;0;0;89194;546230;226896;9674611;623296;11;0;11;0;0;0;11;0;0;4;7;0;0;0;0;0;0;4;7;546230;109246;655476;103531,84;0;0;759007,84;1788631;2050285;8198621;1919458;8198621;8198621;9158237;133865;10132456
990129;466;466-469;14;2008;0;2038441;287397;0;29500;42943;0;44016;8638;2840;27733;11229;1821;2111;33614;21771;0;0;61181;535775;231270;9671293,503;1751044;26;0;0;26;0;1;27;0;0;0;0;16;10;0;0;1;0;17;10;0;131946;0;87083,52;0;522667;609750,52;2881902;2832797;7627586;2857349,5;7627586;7627586;8018818;97114;8942220
1228864;466;466-469;14;2017;0;1222513;160044;0;0;20399;0;72958;0;7332;5228;25025;3442;0;0;20381;0;0;5279;162599;59854;9667207;1062469;12;0;12;0;0;0;12;0;0;3;9;0;0;0;0;0;0;3;9;162599;27185;189784;29197,56;0;0;218981,56;982144;1647598;8444694;1314871;8444694;8444694;8685085;99496;9024280
1229649;466;466-469;14;2010;0;1861258;709173,5;0;0;42811;198000;66242;14534;2707;12703;15304;2648;56363;29916;20001;0;20704;56787,5;204592;85784;9557657,485;1152084,5;9;0;9;0;0;0;9;0;0;4;5;0;0;0;0;0;0;4;5;204592;49429;254021;31428,68;0;0;285449,68;3319018;4675166;7701663;3997092;7701663;7701663;8471273;379468;9156411
1227761;466;466-469;14;2003;1024213;3558447;381029,5;0;0;54400;0;104000;60972;2824;6055;4337;1902;45667;0;21618;0;0;79254,5;651227;243264;9553898,484;3177417,5;20;3;18;2;0;0;23;2;1;7;11;0;2;0;0;0;0;9;14;635855;115409;748397;111546,12;0;15372;875315,12;3075814;2592113;4965972,361;2833963,5;4965972;5990185;6600970;218094;7728081
1661765;466;466-469;14;2014;0;4324532;100799;0;0;4952;0;21000;5050;11000;3000;2400;1300;35292;3000;3980;0;0;9825;302500;115220;9485853,474;4223733;12;0;12;0;0;0;12;0;0;4;8;0;0;0;0;0;0;4;8;302500;62870;365370;45154;0;0;410524;3657783;4267900;5166585;3962841,5;5166585;5166585;5282209;3870;5716099
1769405;466;466-469;14;2013;0;3009792;407814;0;0;69304;0;209792;15216;10754;8992;9100;2675;35608;85;25427;0;0;20861;580413;225895;9454856;2601978;23;1;2;21;0;1;25;0;1;0;2;9;12;0;0;1;0;10;15;68950;131670;83537;81345,56;0;504271;669153,56;3362584;2795701;6445064;3079142,5;6445064;6445064;6952640;151093;7933330
994030;466;466-469;14;1993;0;882758;255524;0;4250;13400;0;69542;12460;4545;19467;18203;2750;7200;59732;22648;0;0;21327;304079;107796;9421467;627234;17;0;17;0;0;0;17;0;0;6;11;0;0;0;0;0;0;6;11;304079;56806;360885;44754,96;0;0;405639,96;3990;2583;8538709;3286,5;8538709;8538709;8884102;104106;9428766
991313;466;466-469;14;1999;0;3027510;924192,5;570;65082;62488;0;162663;7797;5078;31983;26699;13192;195676;0;59091;0;41533;252340,5;552135;211632;9412320,463;2103317,5;27;0;12;15;0;1;28;0;0;4;8;2;13;0;0;0;1;6;22;280865;110683;338933;88906,76;0;254489;682328,76;1816374;1261091;6379544;1538732,5;6379544;6379544;7668734;20125;8489081
1010564;466;466-469;14;2005;0;1802750;351342;100;0;76825;0;105264;8513;17701;22069;6789;100;1920;27886;13016;0;0;71159;284787;104779;9381416,458;1451408;12;0;12;0;0;0;12;0;0;4;8;0;0;0;0;0;0;4;8;284787;55533;340320;42761,76;0;0;383081,76;888650;1545590;7583930;1217120;7583930;7583930;8040475;480906;8926112
1230012;466;466-469;14;2013;0;1999000;900019,5;0;13000;239242;2570;151810;83000;7800;12815;11696;6613;134711;184819;37789;0;0;14154,5;617000;250000;9378000;1098980,5;16;0;16;0;0;0;16;0;0;10;6;0;0;0;0;0;0;10;6;617000;148000;765000;86880;0;0;851880;6633899;3125841;7379000;4879870;7379000;7379000;8396774;822787;10092561
1229568;466;466-469;14;1991;0;4360499;1037547;180;28000;175721;0;265689;97250;9848;15092;20874;3855;1631;6478;53215;0;203125;156589;578261;243721;9356831;3322952;21;4;21;0;0;1;26;1;3;8;13;0;0;0;0;1;0;10;16;564341;135047;699388;92882,56;0;0;792270,56;3309439;3103950;4996332;3206694,5;4996332;4996332;6257644;282143;7509627
1218760;466;466-469;14;1962;0;2192496;263128,5;0;5928;25095;11819;7124;11914;4648;9695;50136;2216;79008;0;36673;0;0;18872,5;615253;189315;9353101,453;1929367,5;11;0;11;0;0;0;11;0;0;4;7;0;0;0;0;0;0;4;7;615253;91604;706857;79261,24;0;0;786118,24;2771719;2307340;7155339;2539529,5;7155339;7155339;7662745;28613;8507238
992548;466;466-469;14;1995;2284957;2891720;508359;0;0;99283;0;203404;11727;28448;9950;14478;2568;18978;12190;19482;0;0;87851;912204;449134;9274815,441;2383361;24;0;24;0;0;0;24;0;0;10;14;0;0;0;0;0;0;10;14;912204;242256;1154460;186850,16;0;0;1341310,16;1130186;1126751;4103404,025;1128468,5;4103402;6388359;7087537;118282;8685542
1767683;466;466-469;14;1984;0;1318627;569035,5;0;14921;119120;0;109392;11047;4530;10351;8494;6980;126254;0;76328;0;0;81618,5;234937;83744;9238893,436;749591,5;11;0;11;0;0;0;11;0;0;1;10;0;0;0;0;0;0;1;10;234937;44334;279271;34384,56;0;0;313655,56;574775;548566;7915000;561670,5;7915000;7915000;8642738;59736;9054341
1769169;466;466-469;14;2010;0;1505421;311254;32;0;33568;0;30510;3157;3590;15198;11960;4481;61743;700;29437;0;0;116878;249400;111334;9229144;1194167;17;0;0;17;0;1;18;0;0;0;0;8;9;0;0;1;0;9;9;0;60787;0;45084,2;0;243832;288916,2;4759022;4314255;7723723;4536638,5;7723723;7723723;8217560;31852;8650083
1661811;466;466-469;14;2014;0;2895855;748370;0;17925;90034;0;239985;8348;14266;20529;36377;4902;48985;139638;83356;0;0;44025;664951;223225;9201223,43;2147485;28;0;28;0;0;1;29;0;0;10;18;0;0;0;0;1;0;11;18;659306;112809;772115;97309,2;0;0;869424,2;2863626;3155802;6300102;3009714;6300102;6300102;7214284;506582;8667971
