KEYPPAL_PR|KEYPPAL|NUM_PRODUCTOR|AUTO_REC_PROD|COND_CAM_PROD_SN|FUE_CAM_PROD_SN|COMU_CAM_SN|SIT_DESPLAZ_OPA|SIT_DESPLAZ_OPB|SIT_DESPLAZ_OPC|SIT_DESPLAZ_OPD|ANIO_DESPLAZ_FOR|ANIO_DESPOJO|ANIO_ABAN_FORZ|RES_PROD_SN|COD_DPTO_RESPROD|MET_MEDICION|D_EUCLIDIANA_KM|D_GEODESICA_KM|PROD_SEX|MUJCABFAM_SN|NIVEL_ESTUD|EDAD_PROD|RAZA_PROD|DED_PROD|PROD_SEG_OPA|PROD_SEG_OPB|PROD_SEG_OPC|PROD_SEG_OPD
B13A2048C707CCF6AD7D4CBCA45CFCD601|B13A2048C707CCF6AD7D4CBCA45CFCD6|01|2|||||||||||2|05|punto alcaldia municipal|289.194804228044|290.973085855992|1|1|6|68|6|1||||1
B13A2048C707CCF6B6A95A62F23DFFDB01|B13A2048C707CCF6B6A95A62F23DFFDB|01|2|||||||||||1||UPA|0|0|1|1|1|93|6|1|||1|
B13A2048C707CCF6D534F764B60EB53C01|B13A2048C707CCF6D534F764B60EB53C|01|1|1||1||||1||||1||UPA|0|0|2|1|8|76|1|1|||1|
B13A2048C707CCF6E329C279ABBDC5BE01|B13A2048C707CCF6E329C279ABBDC5BE|01|1|1||1||||1||||1||UPA|0|0|2|2|1|48|6|1|||1|
B13A2048C707CCF6FDF5602EF458689901|B13A2048C707CCF6FDF5602EF4586899|01|2|||||||||||2|23|punto alcaldia municipal|8.30877249866081|8.30852511158362|1|1|1|67|6|2||||1
B13F3B95DB23BB2F45D50DFCEDA5F8D301|B13F3B95DB23BB2F45D50DFCEDA5F8D3|01|1|1||1||||1||||2|19|punto alcaldia municipal|5.32443756612258|5.35004236136956|2|2|1|53|6|2|||1|
B13F3B95DB23BB2F78773EED248A3C4001|B13F3B95DB23BB2F78773EED248A3C40|01|2|||||||||||2|19|punto alcaldia municipal|5.3197251578234|5.34571221969434|1|1|1|60|6|5|||1|
B13F3B95DB23BB2F96161D79B13F363301|B13F3B95DB23BB2F96161D79B13F3633|01|1|1||1||||1||||2|19|punto alcaldia municipal|5.45742697971032|5.48444181370456|1|1|1|53|6|2|||1|
B13F3B95DB23BB2F9AF2DF5378D41E6A01|B13F3B95DB23BB2F9AF2DF5378D41E6A|01|1|1||1||||1||||2|19|punto alcaldia municipal|5.28994345568557|5.31595635732831|2|2|1|58|6|2|||1|
B13F3B95DB23BB2FA4972C993FEF662401|B13F3B95DB23BB2FA4972C993FEF6624|01|2|||||||||||2|19|punto alcaldia municipal|5.31813157809468|5.34432200236056|2|2|1|35|6|2||||1
B13F3B95DB23BB2FAE4540E851664E4801|B13F3B95DB23BB2FAE4540E851664E48|01|2|||||||||||2|19|punto alcaldia municipal|5.36823929700871|5.39436080439905|2|2|1|72|6|5|||1|
B13F3B95DB23BB2FD547B11F3B55655A01|B13F3B95DB23BB2FD547B11F3B55655A|01|2|||||||||||2|19|punto alcaldia municipal|5.29265688006032|5.31800873546777|2|2|1|54|6|3|||1|
B13F3B95DB23BB2FEC4E9DA7FED9EC8601|B13F3B95DB23BB2FEC4E9DA7FED9EC86|01|2|||||||||||2|19|punto alcaldia municipal|5.40686134552484|5.43281426557515|2|2|1|60|6|2|||1|
B14A07B7B85A7B0A21D6CA312D4E959601|B14A07B7B85A7B0A21D6CA312D4E9596|01|2|||||||||||1||UPA|0|0|1|2|3|25|6|1|||1|
B14A07B7B85A7B0A55719EEA8988266301|B14A07B7B85A7B0A55719EEA89882663|01|1|1||1|1||||2000|||2|05|punto alcaldia municipal|29.5327498036105|29.7059193966549|1|2|1|48|6|1|||1|
B14A07B7B85A7B0A6DD7E815BEB7A23101|B14A07B7B85A7B0A6DD7E815BEB7A231|01|1|1||1|1||||2000|||2|05|punto alcaldia municipal|29.8284461086406|30.0035315197104|1|2|1|30|6|3|||1|
B14A07B7B85A7B0AA85486734DE9A81F01|B14A07B7B85A7B0AA85486734DE9A81F|01|1|1||1||||1||||2|05|centroide vereda|14.5183653888429|14.6038747728251|1|2|1|53|6|2|||1|
B14A07B7B85A7B0AABA09C51D109BC8201|B14A07B7B85A7B0AABA09C51D109BC82|01|1|1||1||||1||||2|05|centroide vereda|14.5248055225236|14.6104424984639|1|2|1|53|6|2|||1|
B14A07B7B85A7B0AAC785DA1A22FBEAD01|B14A07B7B85A7B0AAC785DA1A22FBEAD|01|2|||||||||||2|05|punto alcaldia municipal|29.2265596709333|29.3981294697581|1|2|1|45|6|3|||1|
B14A07B7B85A7B0AC6000C7464A6296401|B14A07B7B85A7B0AC6000C7464A62964|01|1|1||1|1||||2004|||2|05|centroide vereda|14.3714148528851|14.4559115825598|1|2|1|52|6|2|||1|
B14A07B7B85A7B0AC94DB906F9DB54EF01|B14A07B7B85A7B0AC94DB906F9DB54EF|01|1|1||1|1||||2004|||1||UPA|0|0|1|2|1|37|6|2|||1|
B1506AE8DF6E672B036E60A71B6D83FF01|B1506AE8DF6E672B036E60A71B6D83FF|01|1|1||1||||1||||1||UPA|0|0|1|1|1|50|6|1|||1|
B1506AE8DF6E672B105D4748852E903901|B1506AE8DF6E672B105D4748852E9039|01|2|||||||||||2|15|punto alcaldia municipal|104.913721751305|104.961696179403|1|2|1|53|6|1|||1|
B1506AE8DF6E672B16D76D86DC1927EC01|B1506AE8DF6E672B16D76D86DC1927EC|01|1|1||1||||1||||1||UPA|0|0|2|2|1|64|6|2|||1|
B1506AE8DF6E672B1D1D2FC711D6135F01|B1506AE8DF6E672B1D1D2FC711D6135F|01|1|1||1||||1||||1||UPA|0|0|1|2|1|45|6|6|||1|
B1506AE8DF6E672B2180B50FD691251901|B1506AE8DF6E672B2180B50FD6912519|01|2|||||||||||2|25|punto alcaldia municipal|8.04641742071226|8.04791522062644|1|2|1|65|6|2|||1|
B1506AE8DF6E672B3F5CE698C0E2725601|B1506AE8DF6E672B3F5CE698C0E27256|01|1|1||1||||1||||1||UPA|0|0|2|1|4|25|6|1|||1|
B1506AE8DF6E672B5F5D8E7CAAB77D4F01|B1506AE8DF6E672B5F5D8E7CAAB77D4F|01|1|1||1||||1||||1||UPA|0|0|1|2|1|70|6|1|||1|
B1506AE8DF6E672B7A1EE160E0A9EB8D01|B1506AE8DF6E672B7A1EE160E0A9EB8D|01|2|||||||||||2|25|punto alcaldia municipal|7.91953431107265|7.92066022255746|1|2|1|65|6|2|||1|
B1506AE8DF6E672BE8F7072D68DDEFF101|B1506AE8DF6E672BE8F7072D68DDEFF1|01|2|||||||||||2|52|centroide municipio|556.979419753507|558.964267490098|1|2|7|60|6|3|||1|
B1506AE8DF6E672BEADD8B8B38CB46D501|B1506AE8DF6E672BEADD8B8B38CB46D5|01|2|||||||||||2|25|punto alcaldia municipal|8.04072248494165|8.04216433881901|1|2|1|60|6|6|||1|
B155BDB7FD56E3420627D2E87430F75501|B155BDB7FD56E3420627D2E87430F755|01|1|1||1||||1||||1||UPA|0|0|2|2|1|67|6|6|||1|
B155BDB7FD56E342089051160560032A01|B155BDB7FD56E342089051160560032A|01|1|1||1||||1||||1||UPA|0|0|1|1|1|54|6|1|||1|
B155BDB7FD56E342176D3AE44740D8C801|B155BDB7FD56E342176D3AE44740D8C8|01|1|1||1||||1||||1||UPA|0|0|2|1|1|29|6|6|||1|
B155BDB7FD56E3421EFAF838F1250BAA01|B155BDB7FD56E3421EFAF838F1250BAA|01|1|1||1||||1||||2|15|punto alcaldia municipal|3.77084735865518|3.77354944016825|2|2|8|67|6|6|||1|
B155BDB7FD56E3422923A8AA3B033EDD01|B155BDB7FD56E3422923A8AA3B033EDD|01|1|1||1||||1||||1||UPA|0|0|2|1|8|78|6|1|||1|
B155BDB7FD56E3424D48CA258668A6E101|B155BDB7FD56E3424D48CA258668A6E1|01|1|1||1||||1||||2|15|punto alcaldia municipal|3.8011877769616|3.80394302285779|2|2|1|65|6|5|||1|
B155BDB7FD56E34250F5F1253ED247D801|B155BDB7FD56E34250F5F1253ED247D8|01|1|1||1||||1||||1||UPA|0|0|1|1|1|72|6|1|||1|
B155BDB7FD56E34252BC3BAF7E9C7E8E01|B155BDB7FD56E34252BC3BAF7E9C7E8E|01|1|1||1||||1||||2|15|punto alcaldia municipal|3.81592378574939|3.81886041359825|1|1|1|26|6|2|||1|
B155BDB7FD56E34265FBF9B3A57A219901|B155BDB7FD56E34265FBF9B3A57A2199|01|1|1||1||||1||||2|15|centroide vereda|5.5595390250598|5.57103345928591|1|1|1|58|6|1|||1|
B155BDB7FD56E342711FA9FFD31758EE01|B155BDB7FD56E342711FA9FFD31758EE|01|1|1||1||||1||||2|15|punto alcaldia municipal|5.27838402632229|5.31074093585907|1|1|1|51|6|2|||1|
B155BDB7FD56E3427C477C7D2930CB1201|B155BDB7FD56E3427C477C7D2930CB12|01|1|1||1||||1||||2|15|punto alcaldia municipal|5.18764260167228|5.2198798325825|1|1|1|68|6|2|||1|
B155BDB7FD56E3429047FB206917FD0C01|B155BDB7FD56E3429047FB206917FD0C|01|1|1||1||||1||||1||UPA|0|0|2|1|1|67|6|1|||1|
B155BDB7FD56E342A09BA0888079B7BE01|B155BDB7FD56E342A09BA0888079B7BE|01|1|1||1||||1||||1||UPA|0|0|2|1|1|58|6|1|||1|
B155BDB7FD56E342A0F3B38EA414786C01|B155BDB7FD56E342A0F3B38EA414786C|01|1|2|2|1||||1||||2|11|punto alcaldia municipal|126.4749823989|126.968323836786|1|1|7|39|6|5|||1|
B155BDB7FD56E342B2C42C68A4A9034601|B155BDB7FD56E342B2C42C68A4A90346|01|1|1||1||||1||||1||UPA|0|0|2|1|1|47|6|1|||1|
B155BDB7FD56E342B63418556E5EF31B01|B155BDB7FD56E342B63418556E5EF31B|01|1|1||1||||1||||1||UPA|0|0|2|1|8|76|6|1|||1|
B1566C0535DF4BF223166DC9E822396A01|B1566C0535DF4BF223166DC9E822396A|01|1|1||1||||1||||2|15|centroide vereda|1.22312886947484|1.2231147298212|1|1|1|44|6|2|||1|
B1566C0535DF4BF22907157C6A7F5BE301|B1566C0535DF4BF22907157C6A7F5BE3|01|1|1||1||||1||||2|15|centroide vereda|1.88663749692599|1.88764131842556|1|1|1|44|6|2|||1|
B1566C0535DF4BF24B35AA8FEB633BFF01|B1566C0535DF4BF24B35AA8FEB633BFF|01|1|1||1||||1||||1||UPA|0|0|2|2|1|53|6|1|||1|
B1566C0535DF4BF25AB1EE81301975F801|B1566C0535DF4BF25AB1EE81301975F8|01|1|1||1||||1||||1||UPA|0|0|1|1|1|66|6|2|||1|
B1566C0535DF4BF277E609C4FC58EF2901|B1566C0535DF4BF277E609C4FC58EF29|01|1|1||1||||1||||2|15|punto alcaldia municipal|5.77161308138312|5.80888802793142|1|2|3|50|6|2|||1|
B1566C0535DF4BF280165952AE9E878101|B1566C0535DF4BF280165952AE9E8781|01|1|1||1||||1||||1||UPA|0|0|1|2|1|70|6|2|||1|
B1566C0535DF4BF285BCCC6D4CF989DC01|B1566C0535DF4BF285BCCC6D4CF989DC|01|1|1||1||||1||||2|15|centroide vereda|1.58797335274177|1.58882827375398|1|1|1|44|6|2|||1|
B1566C0535DF4BF2C3F318B16B4F9B7B01|B1566C0535DF4BF2C3F318B16B4F9B7B|01|1|1||1||||1||||1||UPA|0|0|1|1|1|50|6|1|||1|
B1566C0535DF4BF2D1E514F36BED63FD01|B1566C0535DF4BF2D1E514F36BED63FD|01|1|1||1||||1||||2|11|punto alcaldia municipal|116.703152484641|117.407572997116|1|1|3|57|6|3|||1|
B1566C0535DF4BF2EEB8DD97FDC8A8A601|B1566C0535DF4BF2EEB8DD97FDC8A8A6|01|1|1||1||||1||||1||UPA|0|0|1|1|6|55|6|1|||1|
B1566C0535DF4BF2F0E04905387ECD7101|B1566C0535DF4BF2F0E04905387ECD71|01|1|1||1||||1||||1||UPA|0|0|2|1|3|46|6|2|||1|
B1566C0535DF4BF2F336E077193DFA3601|B1566C0535DF4BF2F336E077193DFA36|01|1|1||1||||1||||1||UPA|0|0|1|2|1|84|6|2|||1|
B1566C0535DF4BF2F4B7AA0DBACC1ABA01|B1566C0535DF4BF2F4B7AA0DBACC1ABA|01|1|1||1||||1||||2|11|punto alcaldia municipal|116.460035351591|117.164034775509|1|2|3|65|6|5|||1|
B1566C0535DF4BF2F5B81E1F4DBEDDC101|B1566C0535DF4BF2F5B81E1F4DBEDDC1|01|1|1||1||||1||||1||UPA|0|0|2|2|1|76|6|3|||1|
B15F524D60276122065917FA43CECA8501|B15F524D60276122065917FA43CECA85|01|1|1||1||||1||||1||UPA|0|0|2|2|1|66|6|1|||1|
B15F524D60276122085423E1724532DA01|B15F524D60276122085423E1724532DA|01|2|||||||||||2|15|punto alcaldia municipal|3.80913213671378|3.82776856662799|1|2|1|56|6|3|||1|
B15F524D60276122181419E1DFE0AA9101|B15F524D60276122181419E1DFE0AA91|01|1|1||1||||1||||1||UPA|0|0|1|2|1|30|6|2|||1|
B15F524D602761221B49496D079D63EE01|B15F524D602761221B49496D079D63EE|01|1|1||1||||1||||1||UPA|0|0|2|1|1|54|6|4|||1|
B15F524D602761222941BC072C8A402901|B15F524D602761222941BC072C8A4029|01|1|1||1||||1||||2|15|punto alcaldia municipal|4.46306292035396|4.48352553104992|1|2|2|67|6|2|||1|
B15F524D602761222BA82B2C5FDBC64101|B15F524D602761222BA82B2C5FDBC641|01|2|||||||||||1||UPA|0|0|2|1|1|68|6|2|||1|
B15F524D6027612242AFF56A6B53A08A01|B15F524D6027612242AFF56A6B53A08A|01|1|1||1||||1||||2|15|centroide vereda|2.09604214073206|2.10859710997369|2|2|1|69|6|2|||1|
B15F524D6027612255314A5820B2274701|B15F524D6027612255314A5820B22747|01|1|1||1||||1||||1||UPA|0|0|1|1|1|76|6|1|||1|
B15F524D60276122568ABCDC6094486A01|B15F524D60276122568ABCDC6094486A|01|1|1||1||||1||||1||UPA|0|0|2|2|1|53|6|3|||1|
B15F524D602761225A2398AF63CC794C01|B15F524D602761225A2398AF63CC794C|01|1|1||1||||1||||1||UPA|0|0|1|1|2|66|6|1|||1|
B15F524D602761225B9C7FCF546D4D5201|B15F524D602761225B9C7FCF546D4D52|01|1|1||1||||1||||2|15|punto alcaldia municipal|3.91892114832583|3.93891917773787|1|2|1|54|6|1|||1|
B15F524D60276122672C4BAE2B7B195901|B15F524D60276122672C4BAE2B7B1959|01|1|1||1||||1||||1||UPA|0|0|1|2|1|60|6|1|||1|
B15F524D60276122814120AA7ADCA4F101|B15F524D60276122814120AA7ADCA4F1|01|1|1||1||||1||||1||UPA|0|0|1|2|1|58|6|2||||1
B15F524D6027612283102A847597DA0A01|B15F524D6027612283102A847597DA0A|01|1|1||1||||1||||2|15|punto alcaldia municipal|4.16240317190842|4.18344195015256|1|2|1|57|6|6|||1|
B15F524D602761228AC7032DDA58CE6401|B15F524D602761228AC7032DDA58CE64|01|1|1||1||||1||||1||UPA|0|0|2|1|1|45|6|1|||1|
B15F524D60276122A7F002773E0C3C8E01|B15F524D60276122A7F002773E0C3C8E|01|1|1||1||||1||||1||UPA|0|0|1|1|3|50|6|1|||1|
B15F524D60276122B818EF46C47245EE01|B15F524D60276122B818EF46C47245EE|01|1|1||1||||1||||1||UPA|0|0|2|2|1|46|6|2|||1|
B15F524D60276122BF120CAA6284797601|B15F524D60276122BF120CAA62847976|01|1|1||1||||1||||1||UPA|0|0|1|2|1|82|6|2|||1|
B15F524D60276122C90D179067FB7BB801|B15F524D60276122C90D179067FB7BB8|01|1|1||1||||1||||2|15|punto alcaldia municipal|4.3379408186898|4.35870482199516|1|2|1|70|6|2|||1|
B15F524D60276122CD09E2A573C624B701|B15F524D60276122CD09E2A573C624B7|01|1|1||1||||1||||2|15|centroide vereda|2.5515594946557|2.56739936994238|1|2|1|78|6|6|||1|
B15F524D60276122D21CCA5E6DE21A1C01|B15F524D60276122D21CCA5E6DE21A1C|01|1|1||1||||1||||2|15|centroide vereda|2.23920515773038|2.25036789594076|2|2|1|59|6|2|||1|
B15F524D60276122DD67BA8E4295D96D01|B15F524D60276122DD67BA8E4295D96D|01|1|1||1||||1||||2|15|punto alcaldia municipal|4.31115238627654|4.33135572939798|1|2|1|67|6|6|||1|
B15F524D60276122EDA1AAF7F54B50FB01|B15F524D60276122EDA1AAF7F54B50FB|01|1|1||1||||1||||1||UPA|0|0|2|1|1|34|6|2|||1|
B15F524D60276122EF34DF52DA6F6FFF01|B15F524D60276122EF34DF52DA6F6FFF|01|1|1||1||||1||||1||UPA|0|0|1|2|1|81|6|2|||1|
B15F524D60276122F68B710309D5E72101|B15F524D60276122F68B710309D5E721|01|2|||||||||||2|15|punto alcaldia municipal|3.56748443911904|3.58367345330219|1|2|1|67|6|4|||1|
B162CAA46509DAFCE5B33E9A41F7F1AD01|B162CAA46509DAFCE5B33E9A41F7F1AD|01|1|1||1||||1||||1||UPA|0|0|1|1|1|67|6|4|||1|
B1762F027B205D49369D6594EE312D7D01|B1762F027B205D49369D6594EE312D7D|01|2|||||||||||2|20|punto alcaldia municipal|10.3389877530689|10.3975872148137|1|1|3|52|6|1|||1|
B1762F027B205D49407D61A4565B597701|B1762F027B205D49407D61A4565B5977|01|2|||||||||||2|20|punto alcaldia municipal|9.99335383689044|10.0504140444481|1|1|4|55|6|1|||1|
B1762F027B205D495FB90FDC8F1CE17601|B1762F027B205D495FB90FDC8F1CE176|01|2|||||||||||2|20|punto alcaldia municipal|10.3816537767987|10.4390338228324|1|1|4|42|6|1||||1
B1762F027B205D49A6D6FB27DDD35FEF01|B1762F027B205D49A6D6FB27DDD35FEF|01|2|||||||||||2|20|punto alcaldia municipal|10.1823977712823|10.2408959010493|1|1|7|55|6|1|||1|
B1762F027B205D49B9C8BA1D10D8F62901|B1762F027B205D49B9C8BA1D10D8F629|01|2|||||||||||2|20|punto alcaldia municipal|10.2845525315373|10.3436518633934|2|1|4|62|6|1|||1|
B1762F027B205D49BB5691B80ECFF53001|B1762F027B205D49BB5691B80ECFF530|01|2|||||||||||2|20|punto alcaldia municipal|10.1041927257214|10.1620066532888|1|1|3|52|6|1|||1|
B1762F027B205D49BB5691B80ECFF53002|B1762F027B205D49BB5691B80ECFF530|02|2|||||||||||2|20|punto alcaldia municipal|10.1041927257214|10.1620066532888|2|1|2|45|6|1|||1|
B1817C524463097111C0F5A928BA47E901|B1817C524463097111C0F5A928BA47E9|01|1|1||1||||1||||2|15|centroide vereda|0.949584264104268|0.955249748017592|1|1|2|58|6|2|||1|
B1817C5244630971142AEF42149F617701|B1817C5244630971142AEF42149F6177|01|1|1||1||||1||||2|15|centroide vereda|0.801289720629924|0.805573905550084|2|2|1|58|6|5|||1|
B1817C52446309711DC134D0C749620701|B1817C52446309711DC134D0C7496207|01|1|1||1||||1||||2|15|centroide vereda|0.800033558525332|0.80486658293217|1|1|2|58|6|3|||1|
B1817C524463097136D1815CE9B6A06701|B1817C524463097136D1815CE9B6A067|01|1|1||1||||1||||2|15|centroide vereda|0.769014096007573|0.772671676544065|2|2|1|65|6|5|||1|
B1817C52446309713CE402BD12FCD88601|B1817C52446309713CE402BD12FCD886|01|1|1||1||||1||||2|15|punto alcaldia municipal|131.337316215762|131.787634214483|2|2|1|45|6|3|||1|
B1817C52446309714BABCC18F75B24E301|B1817C52446309714BABCC18F75B24E3|01|1|1||1||||1||||2|15|centroide vereda|0.904035126340501|0.909408659488567|1|1|1|75|6|3|||1|
B1817C52446309715C456820256E8A0401|B1817C52446309715C456820256E8A04|01|1|1||1||||1||||2|15|centroide vereda|0.655628197334143|0.659352143243594|1|1|1|59|6|5|||1|
B1817C5244630971695286ADC69A3FA801|B1817C5244630971695286ADC69A3FA8|01|1|1||1||||1||||1||UPA|0|0|1|1|1|48|6|4|||1|
B1817C52446309718898805BABAE36A401|B1817C52446309718898805BABAE36A4|01|1|1||1||||1||||2|15|centroide vereda|0.90140380599144|0.907034704176975|2|2|1|58|6|2|||1|
B1817C524463097191FD282A52E7BC9F01|B1817C524463097191FD282A52E7BC9F|01|1|1||1||||1||||2|15|centroide vereda|0.906851649916471|0.91209429336533|2|2|1|58|6|2|||1|
B1817C5244630971940BFB9DB651082901|B1817C5244630971940BFB9DB6510829|01|1|1||1||||1||||2|15|centroide vereda|0.736740836783712|0.741069480857811|1|1|1|45|6|3|||1|
B1817C524463097199A11114EF7CC9EB01|B1817C524463097199A11114EF7CC9EB|01|1|1||1||||1||||1||UPA|0|0|1|1|1|68|6|2|||1|
B1817C5244630971A930B7F9A616E6C801|B1817C5244630971A930B7F9A616E6C8|01|1|1||1||||1||||1||UPA|0|0|1|1|1|52|6|2|||1|
B1817C5244630971B46E9628469A325301|B1817C5244630971B46E9628469A3253|01|1|1||1||||1||||2|15|centroide vereda|0.622326506179422|0.626070207946534|1|1|1|64|6|3|||1|
B1817C5244630971C378DD23B16D333301|B1817C5244630971C378DD23B16D3333|01|1|1||1||||1||||2|15|centroide vereda|0.748156031756335|0.752229945269844|2|1|1|65|6|3|||1|
B1817C5244630971EAD64B03453AA07E01|B1817C5244630971EAD64B03453AA07E|01|1|1||1||||1||||1||UPA|0|0|1|1|1|51|6|2|||1|
B1817C5244630971F3E204C4F176648501|B1817C5244630971F3E204C4F1766485|01|1|1||1||||1||||1||UPA|0|0|1|1|1|76|6|6|||1|
B19D50718E3FDB3C2ECF829D464847B001|B19D50718E3FDB3C2ECF829D464847B0|01|1|1||1||||1||||2|15|punto alcaldia municipal|9.57622160131826|9.62274615707575|1|1|1|66|6|2|||1|
B19D50718E3FDB3C2F7C4D15EED4547C01|B19D50718E3FDB3C2F7C4D15EED4547C|01|1|1||1||||1||||1||UPA|0|0|2|1|1|69|6|2|||1|
B19D50718E3FDB3C358F6CD649405B6401|B19D50718E3FDB3C358F6CD649405B64|01|1|1||1||||1||||1||UPA|0|0|1|1|2|44|6|1|||1|
B19D50718E3FDB3C78C367FBAF68D4C701|B19D50718E3FDB3C78C367FBAF68D4C7|01|1|1||1||||1||||1||UPA|0|0|2|1|1|53|6|1|||1|
B19D50718E3FDB3C9DB57FDC3639D60201|B19D50718E3FDB3C9DB57FDC3639D602|01|1|1||1||||1||||1||UPA|0|0|1|2|1|48|6|2|||1|
B19D50718E3FDB3CCD5350BF2F94BB7701|B19D50718E3FDB3CCD5350BF2F94BB77|01|1|1||1||||1||||2|15|punto alcaldia municipal|9.70333494844097|9.7512409717556|1|1|1|67|6|4|||1|
B19D551420548BA30133CEF6CA3C2ED001|B19D551420548BA30133CEF6CA3C2ED0|01|1|1||1||||1||||1||UPA|0|0|2|2|1|47|6|1|||1|
B19D551420548BA30DE9D6034F29F2DF01|B19D551420548BA30DE9D6034F29F2DF|01|1|1||1||||1||||1||UPA|0|0|1|1|1|78|6|1|||1|
B19D551420548BA31ECEC9840EC89A6F01|B19D551420548BA31ECEC9840EC89A6F|01|1|1||1||||1||||1||UPA|0|0|1|1|1|40|6|1|||1|
B19D551420548BA32A45A879F5DDDAF101|B19D551420548BA32A45A879F5DDDAF1|01|1|2|2|1||||1||||1||UPA|0|0|1|1|1|39|6|1|||1|
B19D551420548BA346DF09CCB5E1159C01|B19D551420548BA346DF09CCB5E1159C|01|1|2|2|1||||1||||1||UPA|0|0|2|1|7|46|6|1|||1|
B19D551420548BA35636C4EEEEF7AEBA01|B19D551420548BA35636C4EEEEF7AEBA|01|1|1||1||||1||||1||UPA|0|0|2|2|1|37|6|1|||1|
B19D551420548BA35FD5EA4159D6A80901|B19D551420548BA35FD5EA4159D6A809|01|1|2|2|2||||1||||1||UPA|0|0|2|1|7|58|6|1|||1|
B19D551420548BA360240D40EFDD16F501|B19D551420548BA360240D40EFDD16F5|01|1|1||1||||1||||1||UPA|0|0|1|1|3|53|6|1|||1|
B19D551420548BA3A832F45C6D4902A701|B19D551420548BA3A832F45C6D4902A7|01|1|1||1||||1||||2|15|punto alcaldia municipal|7.24270326756226|7.27669834185794|1|1|3|53|6|1|||1|
B19D551420548BA3BE1B1B79AF9FFA3101|B19D551420548BA3BE1B1B79AF9FFA31|01|1|2|2|2||||1||||1||UPA|0|0|2|2|1|30|6|1|||1|
B19D551420548BA3C30876BC78598B4D01|B19D551420548BA3C30876BC78598B4D|01|1|1||1||||1||||1||UPA|0|0|1|1|1|69|6|1|||1|
B19D551420548BA3E42AE96D45BF7F4901|B19D551420548BA3E42AE96D45BF7F49|01|1|2|2|1||||1||||1||UPA|0|0|1|1|7|56|6|1|||1|
B19D551420548BA3F2A3D46D4231CDDE01|B19D551420548BA3F2A3D46D4231CDDE|01|1|1||1||||1||||1||UPA|0|0|1|1|1|54|6|1|||1|
B1A710AE8C84FF7601115703AAF569D501|B1A710AE8C84FF7601115703AAF569D5|01|1|1||1||||1||||1||UPA|0|0|1|2|1|59|6|1|||1|
B1A710AE8C84FF7601115703AAF569D502|B1A710AE8C84FF7601115703AAF569D5|02|2|||||||||||2|85|punto alcaldia municipal|9.84788398419803|9.83992566527062|2|2|1|58|6|5|||1|
B1A710AE8C84FF7601115703AAF569D503|B1A710AE8C84FF7601115703AAF569D5|03|2|||||||||||2|85|punto alcaldia municipal|9.84788398419803|9.83992566527062|1|2|1|45|6|5|||1|
B1A710AE8C84FF7601115703AAF569D504|B1A710AE8C84FF7601115703AAF569D5|04|2|||||||||||1||UPA|0|0|2|2|1|35|6|3|||1|
B1A710AE8C84FF7605F37143223EA08E01|B1A710AE8C84FF7605F37143223EA08E|01|1|1||1||||1||||2|85|punto alcaldia municipal|9.85237783243862|9.84439449339927|1|2|1|43|6|1|||1|
B1A710AE8C84FF760DCC644DD70F9CEB01|B1A710AE8C84FF760DCC644DD70F9CEB|01|1|1||1|1||||2016|||2|85|punto alcaldia municipal|10.5120695829065|10.5035285263846|1|2|1|41|6|2|||1|
B1A710AE8C84FF76158FA7F7993069F701|B1A710AE8C84FF76158FA7F7993069F7|01|1|1||1||||1||||2|85|punto alcaldia municipal|10.6110288692753|10.6023985138766|2|2|1|60|6|2|||1|
B1A710AE8C84FF7638EA38FC9EFE6BB701|B1A710AE8C84FF7638EA38FC9EFE6BB7|01|2|||||||||||2|85|punto alcaldia municipal|9.91148813176179|9.90381637085721|1|2|1|71|6|2|||1|
B1A710AE8C84FF76523390D2FECD5B5501|B1A710AE8C84FF76523390D2FECD5B55|01|1|1||1||||1||||2|85|punto alcaldia municipal|10.1048375399199|10.0968590036972|1|2|1|51|6|5|||1|
B1A710AE8C84FF76523390D2FECD5B5502|B1A710AE8C84FF76523390D2FECD5B55|02|2|||||||||||2|85|punto alcaldia municipal|10.1048375399199|10.0968590036972|2|2|1|58|6|5|||1|
B1A710AE8C84FF76523390D2FECD5B5503|B1A710AE8C84FF76523390D2FECD5B55|03|2|||||||||||2|85|centroide vereda|23.5544232159733|23.5391377555671|1|2|1|45|6|5|||1|
B1A710AE8C84FF76523390D2FECD5B5504|B1A710AE8C84FF76523390D2FECD5B55|04|2|||||||||||2|85|punto alcaldia municipal|10.1048375399199|10.0968590036972|2|2|1|48|6|5|||1|
B1A710AE8C84FF76557DEC062376665001|B1A710AE8C84FF76557DEC0623766650|01|1|1||1||||1||||1||UPA|0|0|1|2|8|58|6|1|||1|
B1A710AE8C84FF76746EDFD04B65966601|B1A710AE8C84FF76746EDFD04B659666|01|2|||||||||||2|11|punto alcaldia municipal|282.728018807944|283.012340987403|2|2|6|99|6|5|||1|
B1A710AE8C84FF76753C1D1CE730DFD201|B1A710AE8C84FF76753C1D1CE730DFD2|01|2|||||||||||1||UPA|0|0|1|2|1|64|6|1|||1|
B1A710AE8C84FF767F1652AC17FAD7DE01|B1A710AE8C84FF767F1652AC17FAD7DE|01|2|||||||||||1||UPA|0|0|1|2|1|71|6|2|||1|
